index,study_name,time,island_name,colony_code,band_number,year,breeding_status,position_code,sex
,,UTC,,,,,,,
316,PAL9293,1992-10-30T00:00:00Z,HUM,5.0,1329,88.0,P,E,U
317,PAL9293,1992-10-30T00:00:00Z,HUM,5.0,1340,88.0,P,E,U
318,PAL9293,1992-10-30T00:00:00Z,HUM,3.0,1424,88.0,P,C,MS
319,PAL9293,1992-10-30T00:00:00Z,HUM,3.0,1497,88.0,W,E,U
320,PAL9293,1992-10-30T00:00:00Z,HUM,2.0,1529,88.0,A,E,FS
321,PAL9293,1992-10-30T00:00:00Z,HUM,3.0,1601,88.0,W,E,U
322,PAL9293,1992-10-30T00:00:00Z,HUM,5.0,1790,88.0,P,E,U
323,PAL9293,1992-10-30T00:00:00Z,HUM,4.0,1837,88.0,P,C,U
324,PAL9293,1992-10-30T00:00:00Z,HUM,2.0,1885,88.0,P,E,FS
325,PAL9293,1992-10-30T00:00:00Z,HUM,3.0,1931,91.0,W,E,FS
326,PAL9293,1992-10-31T00:00:00Z,HUM,2.0,710,87.0,P,E,FS
327,PAL9293,1992-10-31T00:00:00Z,HUM,2.1,803,87.0,W,E,U
328,PAL9293,1992-10-31T00:00:00Z,HUM,2.0,1027,88.0,P,E,FS
329,PAL9293,1992-10-31T00:00:00Z,HUM,5.0,1115,88.0,P,E,FS
330,PAL9293,1992-10-31T00:00:00Z,HUM,2.0,1279,88.0,P,E,FS
331,PAL9293,1992-10-31T00:00:00Z,HUM,2.1,1320,88.0,P,E,MS
332,PAL9293,1992-10-31T00:00:00Z,HUM,5.0,1329,88.0,P,E,MS
333,PAL9293,1992-10-31T00:00:00Z,HUM,5.0,1340,88.0,P,E,FS
334,PAL9293,1992-10-31T00:00:00Z,HUM,2.1,1885,88.0,P,E,FS
335,PAL9293,1992-11-07T00:00:00Z,HUM,3.0,254,87.0,W,P,U
336,PAL9293,1992-11-07T00:00:00Z,HUM,4.0,286,87.0,P,E,FS
337,PAL9293,1992-11-07T00:00:00Z,HUM,4.0,415,87.0,P,C,FS
338,PAL9293,1992-11-07T00:00:00Z,HUM,2.0,806,87.0,A,E,U
339,PAL9293,1992-11-07T00:00:00Z,HUM,2.0,896,87.0,P,E,FS
340,PAL9293,1992-11-07T00:00:00Z,HUM,2.0,943,87.0,P,E,MS
341,PAL9293,1992-11-07T00:00:00Z,HUM,3.1,1047,88.0,W,P,U
342,PAL9293,1992-11-07T00:00:00Z,HUM,5.0,1288,88.0,W,E,FS
343,PAL9293,1992-11-07T00:00:00Z,HUM,3.0,1332,88.0,W,E,U
344,PAL9293,1992-11-07T00:00:00Z,HUM,3.0,1567,88.0,A,P,U
345,PAL9293,1992-11-07T00:00:00Z,HUM,3.0,1601,88.0,W,P,U
346,PAL9293,1992-11-07T00:00:00Z,HUM,5.0,1790,88.0,W,E,U
347,PAL9293,1992-11-07T00:00:00Z,HUM,2.0,1864,88.0,A,E,FS
348,PAL9293,1992-11-07T00:00:00Z,HUM,3.0,1929,88.0,P,E,FS
349,PAL9293,1992-11-07T00:00:00Z,HUM,3.0,1931,88.0,W,E,U
350,PAL9293,1992-11-07T00:00:00Z,HUM,5.0,2891,89.0,P,C,FS
351,PAL9293,1992-11-08T00:00:00Z,HUM,3.0,422,87.0,P,P,MS
352,PAL9293,1992-11-08T00:00:00Z,HUM,2.0,710,87.0,P,C,FS
353,PAL9293,1992-11-08T00:00:00Z,HUM,2.0,1027,88.0,P,C,FS
354,PAL9293,1992-11-08T00:00:00Z,HUM,2.0,1279,88.0,P,P,FS
355,PAL9293,1992-11-08T00:00:00Z,HUM,2.1,1320,88.0,P,P,MS
356,PAL9293,1992-11-08T00:00:00Z,HUM,3.0,1332,88.0,W,P,U
357,PAL9293,1992-11-08T00:00:00Z,HUM,3.0,1424,88.0,P,C,FS
358,PAL9293,1992-11-08T00:00:00Z,HUM,1.2,1529,88.0,A,P,U
359,PAL9293,1992-11-08T00:00:00Z,HUM,2.1,1885,88.0,P,P,FS
360,PAL9293,1992-11-16T00:00:00Z,HUM,2.0,803,87.0,P,P,U
361,PAL9293,1992-11-16T00:00:00Z,HUM,2.0,806,87.0,A,P,U
362,PAL9293,1992-11-16T00:00:00Z,HUM,3.0,1497,88.0,P,P,U
363,PAL9293,1992-11-16T00:00:00Z,HUM,2.0,1529,88.0,A,P,U
364,PAL9293,1992-11-16T00:00:00Z,TOR,16.0,1543,91.0,P,E,FS
365,PAL9293,1992-11-16T00:00:00Z,HUM,3.0,1929,88.0,A,P,U
366,PAL9293,1992-11-18T00:00:00Z,HUM,3.0,254,87.0,P,P,U
367,PAL9293,1992-11-18T00:00:00Z,HUM,2.0,806,87.0,A,P,U
368,PAL9293,1992-11-18T00:00:00Z,HUM,3.0,1497,88.0,P,P,U
369,PAL9293,1992-11-18T00:00:00Z,HUM,2.0,1529,88.0,P,P,U
370,PAL9293,1992-11-18T00:00:00Z,HUM,3.0,1567,88.0,A,P,U
371,PAL9293,1992-11-21T00:00:00Z,HUM,2.1,803,87.0,P,E,U
372,PAL9293,1992-11-21T00:00:00Z,HUM,3.0,1567,88.0,A,E,U
373,PAL9293,1992-11-21T00:00:00Z,HUM,3.1,1660,88.0,W,E,U
374,PAL9293,1992-11-23T00:00:00Z,HUM,3.0,254,87.0,P,E,FS
375,PAL9293,1992-11-23T00:00:00Z,HUM,3.0,1660,88.0,A,E,U
376,PAL9293,1992-11-25T00:00:00Z,HUM,4.0,1598,88.0,A,E,MS
377,PAL9293,1992-11-25T00:00:00Z,HUM,3.0,1660,88.0,P,E,U
378,PAL9293,1992-11-27T00:00:00Z,HUM,4.0,1598,88.0,P,E,MS
379,PAL9293,1992-11-29T00:00:00Z,HUM,4.0,1598,88.0,P,E,MS
380,PAL9293,1992-12-04T00:00:00Z,HUM,4.0,1598,88.0,P,E,MS
381,PAL9293,1992-12-04T00:00:00Z,HUM,3.1,1660,88.0,W,E,U
382,PAL9293,1992-12-04T00:00:00Z,HUM,4.0,2309,89.0,A,E,U
383,PAL9293,1992-12-04T00:00:00Z,HUM,4.0,2309,89.0,A,E,U
384,PAL9293,1992-12-04T00:00:00Z,HUM,3.0,3048,90.0,W,E,U
385,PAL9293,1992-12-06T00:00:00Z,HUM,3.0,1660,88.0,W,E,U
386,PAL9293,1992-12-08T00:00:00Z,HUM,4.0,1837,88.0,W,U,U
387,PAL9293,1992-12-08T00:00:00Z,HUM,4.0,1885,88.0,W,U,U
388,PAL9293,1992-12-08T00:00:00Z,HUM,4.0,1929,88.0,W,U,U
389,PAL9293,1992-12-08T00:00:00Z,HUM,0.0,2309,89.0,W,U,U
390,PAL9293,1992-12-08T00:00:00Z,HUM,4.0,2309,89.0,A,E,U
391,PAL9293,1992-12-10T00:00:00Z,HUM,4.0,1598,88.0,P,E,MS
392,PAL9293,1992-12-10T00:00:00Z,HUM,3.1,3305,90.0,W,E,U
393,PAL9293,1992-12-10T00:00:00Z,TOR,8.0,3399,90.0,W,E,U
394,PAL9293,1992-12-16T00:00:00Z,HUM,2.0,1531,88.0,W,E,MS
395,PAL9293,1992-12-16T00:00:00Z,HUM,4.0,3684,90.0,A,U,FS
396,PAL9293,1992-12-18T00:00:00Z,HUM,3.1,1047,88.0,W,E,U
397,PAL9293,1992-12-18T00:00:00Z,HUM,2.0,1531,88.0,P,E,MS
398,PAL9293,1992-12-18T00:00:00Z,HUM,3.1,1660,88.0,W,E,U
399,PAL9293,1992-12-18T00:00:00Z,HUM,3.0,2380,89.0,W,E,U
400,PAL9293,1992-12-18T00:00:00Z,HUM,3.0,3390,90.0,W,E,U
401,PAL9293,1992-12-18T00:00:00Z,HUM,3.0,3399,90.0,W,E,U
402,PAL9293,1992-12-23T00:00:00Z,LIT,6.0,3498,90.0,W,E,U
403,PAL9293,1992-12-24T00:00:00Z,HUM,3.0,254,87.0,W,E,U
404,PAL9293,1992-12-24T00:00:00Z,HUM,5.0,1288,88.0,A,E,U
405,PAL9293,1992-12-24T00:00:00Z,HUM,3.0,1332,88.0,W,E,U
406,PAL9293,1992-12-24T00:00:00Z,HUM,3.0,1567,88.0,W,E,U
407,PAL9293,1992-12-24T00:00:00Z,HUM,3.0,1601,88.0,W,E,U
408,PAL9293,1992-12-24T00:00:00Z,HUM,5.0,2891,89.0,W,E,FS
409,PAL9293,1992-12-24T00:00:00Z,HUM,3.0,3233,90.0,W,E,U
410,PAL9293,1992-12-24T00:00:00Z,HUM,4.0,3424,90.0,P,E,U
411,PAL9293,1992-12-26T00:00:00Z,HUM,3.0,1601,88.0,W,E,U
412,PAL9293,1992-12-26T00:00:00Z,HUM,3.1,1660,88.0,W,E,U
413,PAL9293,1992-12-26T00:00:00Z,HUM,4.0,3424,90.0,W,E,U
414,PAL9293,1992-12-26T00:00:00Z,HUM,4.0,3444,90.0,W,E,U
415,PAL9293,1992-12-26T00:00:00Z,HUM,4.0,3684,90.0,W,E,U
416,PAL9293,1992-12-28T00:00:00Z,HUM,3.0,254,87.0,W,E,U
417,PAL9293,1992-12-28T00:00:00Z,HUM,3.0,1332,88.0,W,E,U
418,PAL9293,1992-12-28T00:00:00Z,HUM,3.0,1601,88.0,W,E,U
419,PAL9293,1992-12-28T00:00:00Z,HUM,3.0,1660,88.0,W,E,U
420,PAL9293,1992-12-28T00:00:00Z,HUM,3.0,3034,90.0,W,E,U
421,PAL9293,1992-12-28T00:00:00Z,HUM,5.0,3120,90.0,W,E,U
422,PAL9293,1992-12-28T00:00:00Z,HUM,3.0,3272,90.0,W,E,U
423,PAL9293,1992-12-28T00:00:00Z,HUM,4.0,3424,90.0,P,E,U
424,PAL9293,1992-12-28T00:00:00Z,HUM,4.0,3444,90.0,W,E,U
425,PAL9293,1992-12-28T00:00:00Z,HUM,2.1,3747,90.0,W,E,U
426,PAL9293,1992-12-28T00:00:00Z,HUM,5.0,3949,90.0,A,E,U
427,PAL9293,1992-12-28T00:00:00Z,HUM,5.0,3963,90.0,W,E,U
428,PAL9293,1992-12-30T00:00:00Z,HUM,3.0,1332,88.0,W,E,U
429,PAL9293,1992-12-30T00:00:00Z,HUM,3.0,1567,88.0,W,E,U
430,PAL9293,1992-12-30T00:00:00Z,HUM,4.0,1660,88.0,W,U,U
431,PAL9293,1992-12-30T00:00:00Z,HUM,3.1,1660,88.0,W,E,U
432,PAL9293,1992-12-30T00:00:00Z,HUM,5.0,2891,89.0,A,E,FS
433,PAL9293,1992-12-30T00:00:00Z,HUM,4.0,2928,89.0,W,E,U
434,PAL9293,1992-12-30T00:00:00Z,HUM,3.1,2928,89.0,W,E,U
435,PAL9293,1992-12-30T00:00:00Z,HUM,3.1,3034,90.0,W,E,U
436,PAL9293,1992-12-30T00:00:00Z,HUM,2.2,3444,90.0,W,E,U
437,PAL9293,1993-01-02T00:00:00Z,HUM,4.0,1047,88.0,W,E,U
438,PAL9293,1993-01-02T00:00:00Z,HUM,5.0,1047,88.0,A,E,U
439,PAL9293,1993-01-02T00:00:00Z,HUM,5.0,1288,88.0,A,E,U
440,PAL9293,1993-01-02T00:00:00Z,HUM,2.0,1296,88.0,W,E,U
441,PAL9293,1993-01-02T00:00:00Z,HUM,5.0,1329,88.0,A,E,U
442,PAL9293,1993-01-02T00:00:00Z,HUM,3.1,1660,88.0,W,E,U
443,PAL9293,1993-01-02T00:00:00Z,HUM,5.0,2891,89.0,A,E,FS
444,PAL9293,1993-01-02T00:00:00Z,HUM,3.1,2928,89.0,W,E,U
445,PAL9293,1993-01-02T00:00:00Z,HUM,5.0,3120,90.0,A,E,U
446,PAL9293,1993-01-02T00:00:00Z,HUM,5.0,3963,90.0,W,E,U
447,PAL9293,1993-01-04T00:00:00Z,HUM,5.0,1296,88.0,W,E,U
448,PAL9293,1993-01-04T00:00:00Z,HUM,2.0,1348,88.0,W,E,U
449,PAL9293,1993-01-04T00:00:00Z,HUM,5.0,1501,88.0,W,E,U
450,PAL9293,1993-01-04T00:00:00Z,HUM,2.0,1531,88.0,W,E,U
451,PAL9293,1993-01-04T00:00:00Z,HUM,3.1,3034,90.0,W,E,U
452,PAL9293,1993-01-04T00:00:00Z,HUM,2.0,3035,88.0,W,E,U
453,PAL9293,1993-01-04T00:00:00Z,HUM,3.0,3160,90.0,W,E,U
454,PAL9293,1993-01-04T00:00:00Z,HUM,2.1,3299,90.0,W,E,U
455,PAL9293,1993-01-04T00:00:00Z,HUM,3.1,3390,90.0,W,E,U
456,PAL9293,1993-01-04T00:00:00Z,HUM,4.0,3590,90.0,W,E,U
457,PAL9293,1993-01-04T00:00:00Z,HUM,2.1,3653,90.0,W,E,U
458,PAL9293,1993-01-04T00:00:00Z,HUM,4.0,3684,90.0,W,E,U
459,PAL9293,1993-01-04T00:00:00Z,HUM,5.0,3834,90.0,W,E,U
460,PAL9293,1993-01-06T00:00:00Z,HUM,5.0,1047,88.0,A,E,U
461,PAL9293,1993-01-06T00:00:00Z,HUM,4.0,1047,88.0,W,E,U
462,PAL9293,1993-01-06T00:00:00Z,HUM,3.0,1332,90.0,W,E,U
463,PAL9293,1993-01-06T00:00:00Z,HUM,2.0,1531,88.0,W,E,U
464,PAL9293,1993-01-06T00:00:00Z,HUM,4.0,1598,88.0,P,E,MS
465,PAL9293,1993-01-06T00:00:00Z,HUM,3.1,1660,88.0,W,E,U
466,PAL9293,1993-01-06T00:00:00Z,HUM,3.0,1931,88.0,W,E,U
467,PAL9293,1993-01-06T00:00:00Z,HUM,2.0,2018,89.0,W,E,U
468,PAL9293,1993-01-06T00:00:00Z,HUM,3.1,2928,89.0,W,E,U
469,PAL9293,1993-01-06T00:00:00Z,HUM,3.0,3001,90.0,W,E,U
470,PAL9293,1993-01-06T00:00:00Z,HUM,4.0,3014,90.0,W,E,U
471,PAL9293,1993-01-06T00:00:00Z,HUM,3.0,3082,90.0,W,E,U
472,PAL9293,1993-01-06T00:00:00Z,LIT,2.0,3319,90.0,W,E,U
473,PAL9293,1993-01-06T00:00:00Z,HUM,2.0,3336,90.0,W,E,U
474,PAL9293,1993-01-06T00:00:00Z,HUM,1.3,3378,90.0,W,E,U
475,PAL9293,1993-01-06T00:00:00Z,HUM,3.0,3399,90.0,W,E,U
476,PAL9293,1993-01-06T00:00:00Z,HUM,4.0,3424,90.0,P,E,FS
477,PAL9293,1993-01-06T00:00:00Z,HUM,5.0,3498,90.0,A,E,U
478,PAL9293,1993-01-06T00:00:00Z,HUM,2.2,3614,90.0,W,E,U
479,PAL9293,1993-01-06T00:00:00Z,HUM,4.0,3841,90.0,W,E,U
480,PAL9293,1993-01-06T00:00:00Z,HUM,2.1,3936,90.0,W,E,U
481,PAL9293,1993-01-06T00:00:00Z,HUM,5.0,3949,90.0,A,E,U
482,PAL9293,1993-01-07T00:00:00Z,HUM,3.0,1332,88.0,W,E,U
483,PAL9293,1993-01-07T00:00:00Z,HUM,5.0,1501,88.0,W,E,U
484,PAL9293,1993-01-07T00:00:00Z,HUM,4.0,1598,88.0,P,E,MS
485,PAL9293,1993-01-07T00:00:00Z,HUM,5.0,2018,89.0,W,E,U
486,PAL9293,1993-01-07T00:00:00Z,HUM,2.0,2018,89.0,W,E,U
487,PAL9293,1993-01-07T00:00:00Z,HUM,3.1,2928,89.0,W,E,U
488,PAL9293,1993-01-07T00:00:00Z,HUM,4.0,3014,90.0,W,E,U
489,PAL9293,1993-01-07T00:00:00Z,HUM,3.0,3034,90.0,W,E,U
490,PAL9293,1993-01-07T00:00:00Z,HUM,5.0,3091,90.0,W,E,U
491,PAL9293,1993-01-07T00:00:00Z,HUM,3.0,3299,90.0,W,E,U
492,PAL9293,1993-01-07T00:00:00Z,HUM,2.0,3336,90.0,W,E,U
493,PAL9293,1993-01-07T00:00:00Z,HUM,3.0,3399,90.0,W,E,U
494,PAL9293,1993-01-07T00:00:00Z,HUM,4.0,3424,90.0,P,E,FS
495,PAL9293,1993-01-07T00:00:00Z,HUM,3.0,3495,90.0,W,E,U
496,PAL9293,1993-01-07T00:00:00Z,HUM,5.0,3498,90.0,W,E,U
497,PAL9293,1993-01-07T00:00:00Z,HUM,2.0,3531,90.0,W,E,U
498,PAL9293,1993-01-07T00:00:00Z,HUM,2.2,3544,90.0,W,E,U
499,PAL9293,1993-01-07T00:00:00Z,HUM,4.0,3590,90.0,W,E,U
500,PAL9293,1993-01-07T00:00:00Z,HUM,2.2,3606,90.0,W,E,U
501,PAL9293,1993-01-07T00:00:00Z,HUM,2.2,3606,90.0,W,E,U
502,PAL9293,1993-01-07T00:00:00Z,HUM,5.0,3949,90.0,W,E,U
503,PAL9293,1993-01-07T00:00:00Z,HUM,5.0,3949,90.0,A,E,U
504,PAL9293,1993-01-08T00:00:00Z,HUM,5.0,1047,88.0,W,E,U
505,PAL9293,1993-01-08T00:00:00Z,HUM,5.0,1296,88.0,W,E,U
506,PAL9293,1993-01-08T00:00:00Z,HUM,5.0,1501,88.0,W,E,U
507,PAL9293,1993-01-08T00:00:00Z,HUM,3.0,1529,88.0,W,C,U
508,PAL9293,1993-01-08T00:00:00Z,HUM,3.0,1601,88.0,W,E,U
509,PAL9293,1993-01-08T00:00:00Z,HUM,5.0,1790,88.0,W,E,U
510,PAL9293,1993-01-08T00:00:00Z,HUM,3.0,3008,90.0,W,E,U
511,PAL9293,1993-01-08T00:00:00Z,HUM,3.0,3082,90.0,W,E,U
512,PAL9293,1993-01-08T00:00:00Z,HUM,3.0,3319,90.0,W,E,U
513,PAL9293,1993-01-08T00:00:00Z,HUM,2.2,3336,90.0,W,E,U
514,PAL9293,1993-01-08T00:00:00Z,HUM,5.0,3544,90.0,W,E,U
515,PAL9293,1993-01-08T00:00:00Z,HUM,3.0,3566,90.0,W,E,U
516,PAL9293,1993-01-08T00:00:00Z,HUM,5.0,3633,90.0,W,E,U
517,PAL9293,1993-01-08T00:00:00Z,HUM,5.0,3664,90.0,W,E,U
518,PAL9293,1993-01-08T00:00:00Z,HUM,5.0,3684,90.0,W,E,U
519,PAL9293,1993-01-08T00:00:00Z,HUM,2.2,3749,90.0,W,E,U
520,PAL9293,1993-01-08T00:00:00Z,HUM,3.0,3843,90.0,W,E,U
521,PAL9293,1993-01-08T00:00:00Z,HUM,5.0,3908,90.0,W,E,U
522,PAL9293,1993-01-08T00:00:00Z,HUM,3.0,3963,90.0,W,E,U
523,PAL9293,1993-01-09T00:00:00Z,HUM,3.0,3114,90.0,W,E,U
524,PAL9293,1993-01-09T00:00:00Z,HUM,2.0,3663,90.0,W,E,U
525,PAL9293,1993-01-09T00:00:00Z,HUM,3.0,3734,90.0,W,E,U
526,PAL9293,1993-01-10T00:00:00Z,HUM,3.0,136,88.0,A,E,U
527,PAL9293,1993-01-10T00:00:00Z,HUM,5.0,1047,88.0,P,E,MS
528,PAL9293,1993-01-10T00:00:00Z,HUM,5.0,1133,88.0,W,E,U
529,PAL9293,1993-01-10T00:00:00Z,HUM,3.0,1529,88.0,W,C,U
530,PAL9293,1993-01-10T00:00:00Z,HUM,0.0,1531,88.0,W,U,U
531,PAL9293,1993-01-10T00:00:00Z,HUM,3.1,1660,88.0,A,E,U
532,PAL9293,1993-01-10T00:00:00Z,HUM,2.0,1864,88.0,A,C,U
533,PAL9293,1993-01-10T00:00:00Z,HUM,5.0,2891,89.0,P,C,FS
534,PAL9293,1993-01-10T00:00:00Z,HUM,3.0,3034,90.0,W,E,U
535,PAL9293,1993-01-10T00:00:00Z,HUM,2.0,3035,90.0,W,C,U
536,PAL9293,1993-01-10T00:00:00Z,HUM,3.0,3048,90.0,W,C,U
537,PAL9293,1993-01-10T00:00:00Z,HUM,3.1,3114,90.0,W,E,U
538,PAL9293,1993-01-10T00:00:00Z,HUM,2.0,3115,90.0,W,E,U
539,PAL9293,1993-01-10T00:00:00Z,HUM,2.2,3299,90.0,W,E,U
540,PAL9293,1993-01-10T00:00:00Z,HUM,3.1,3390,90.0,W,E,U
541,PAL9293,1993-01-10T00:00:00Z,HUM,3.0,3396,90.0,W,E,U
542,PAL9293,1993-01-10T00:00:00Z,HUM,4.0,3434,90.0,W,E,U
543,PAL9293,1993-01-10T00:00:00Z,HUM,2.1,3538,90.0,W,E,U
544,PAL9293,1993-01-10T00:00:00Z,HUM,5.0,3637,90.0,W,P,FS
545,PAL9293,1993-01-10T00:00:00Z,HUM,2.0,3653,90.0,W,E,U
546,PAL9293,1993-01-10T00:00:00Z,HUM,5.0,3664,90.0,W,P,U
547,PAL9293,1993-01-10T00:00:00Z,HUM,3.0,3804,90.0,W,C,U
548,PAL9293,1993-01-10T00:00:00Z,HUM,5.0,3898,90.0,W,E,FS
549,PAL9293,1993-01-11T00:00:00Z,HUM,5.0,1133,88.0,A,E,U
550,PAL9293,1993-01-11T00:00:00Z,HUM,5.0,1296,88.0,P,E,FS
551,PAL9293,1993-01-11T00:00:00Z,HUM,5.0,1329,88.0,P,E,U
552,PAL9293,1993-01-11T00:00:00Z,HUM,5.0,2018,89.0,P,E,U
553,PAL9293,1993-01-11T00:00:00Z,HUM,5.0,3160,90.0,W,E,FS
554,PAL9293,1993-01-11T00:00:00Z,HUM,2.2,3299,90.0,W,E,U
555,PAL9293,1993-01-11T00:00:00Z,HUM,2.0,3336,90.0,P,E,FS
556,PAL9293,1993-01-11T00:00:00Z,HUM,5.0,3390,90.0,W,E,U
557,PAL9293,1993-01-11T00:00:00Z,HUM,5.0,3498,90.0,P,E,FS
558,PAL9293,1993-01-11T00:00:00Z,HUM,5.0,3590,90.0,A,C,U
559,PAL9293,1993-01-11T00:00:00Z,HUM,5.0,3637,90.0,W,E,U
560,PAL9293,1993-01-11T00:00:00Z,HUM,5.0,3664,90.0,W,E,U
561,PAL9293,1993-01-11T00:00:00Z,HUM,5.0,3684,90.0,P,E,MS
562,PAL9293,1993-01-11T00:00:00Z,HUM,5.0,3738,90.0,P,E,MS
563,PAL9293,1993-01-11T00:00:00Z,HUM,5.0,3804,90.0,W,C,U
564,PAL9293,1993-01-15T00:00:00Z,HUM,5.0,1296,88.0,P,E,FS
565,PAL9293,1993-01-15T00:00:00Z,HUM,3.0,1529,90.0,W,E,U
566,PAL9293,1993-01-15T00:00:00Z,HUM,3.0,1567,90.0,W,E,U
567,PAL9293,1993-01-15T00:00:00Z,HUM,3.0,1931,90.0,P,E,U
568,PAL9293,1993-01-15T00:00:00Z,HUM,3.0,3319,90.0,W,E,U
569,PAL9293,1993-01-15T00:00:00Z,HUM,3.0,3399,90.0,P,E,U
570,PAL9293,1993-01-15T00:00:00Z,HUM,3.0,3566,90.0,W,E,U
571,PAL9293,1993-01-15T00:00:00Z,HUM,5.0,3633,90.0,W,E,U
572,PAL9293,1993-01-15T00:00:00Z,HUM,2.1,3653,90.0,W,E,U
573,PAL9293,1993-01-15T00:00:00Z,HUM,2.2,3732,90.0,W,E,U
574,PAL9293,1993-01-15T00:00:00Z,HUM,2.0,3843,90.0,W,E,U
575,PAL9293,1993-01-18T00:00:00Z,HUM,3.0,254,87.0,W,E,U
576,PAL9293,1993-01-18T00:00:00Z,HUM,5.0,1329,88.0,P,E,U
577,PAL9293,1993-01-18T00:00:00Z,HUM,4.0,1598,88.0,P,E,MS
578,PAL9293,1993-01-18T00:00:00Z,HUM,5.0,1790,88.0,A,E,U
579,PAL9293,1993-01-18T00:00:00Z,HUM,5.0,2018,89.0,A,C,FS
580,PAL9293,1993-01-18T00:00:00Z,HUM,3.0,2249,89.0,W,E,U
581,PAL9293,1993-01-18T00:00:00Z,HUM,0.0,2866,89.0,W,U,U
582,PAL9293,1993-01-18T00:00:00Z,HUM,3.0,3187,90.0,W,E,U
583,PAL9293,1993-01-18T00:00:00Z,HUM,5.0,3305,90.0,P,E,U
584,PAL9293,1993-01-18T00:00:00Z,HUM,5.0,3317,90.0,A,E,U
585,PAL9293,1993-01-18T00:00:00Z,HUM,4.0,3424,88.0,P,E,FS
586,PAL9293,1993-01-18T00:00:00Z,HUM,5.0,3498,90.0,A,C,FS
587,PAL9293,1993-01-18T00:00:00Z,HUM,5.0,3590,90.0,P,E,U
588,PAL9293,1993-01-18T00:00:00Z,HUM,2.1,3653,90.0,P,E,U
589,PAL9293,1993-01-20T00:00:00Z,HUM,3.1,1751,88.0,W,E,U
590,PAL9293,1993-01-20T00:00:00Z,HUM,3.0,3294,90.0,W,E,U
591,PAL9293,1993-01-20T00:00:00Z,HUM,5.0,3323,90.0,W,E,U
592,PAL9293,1993-01-20T00:00:00Z,HUM,5.0,3498,90.0,W,E,U
593,PAL9293,1993-01-22T00:00:00Z,HUM,2.1,803,87.0,W,E,U
594,PAL9293,1993-01-22T00:00:00Z,HUM,3.0,2928,89.0,W,E,U
595,PAL9293,1993-01-22T00:00:00Z,HUM,3.0,3001,90.0,W,E,U
596,PAL9293,1993-01-22T00:00:00Z,HUM,2.1,3653,90.0,W,E,U
597,PAL9394,1992-12-15T00:00:00Z,TOR,3.0,3054,90.0,P,P,U
598,PAL9394,1993-01-01T00:00:00Z,HUM,5.0,1751,88.0,A,P,U
599,PAL9394,1993-01-01T00:00:00Z,HUM,3.0,1931,88.0,A,P,U
600,PAL9394,1993-01-01T00:00:00Z,HUM,5.0,2114,89.0,A,P,U
601,PAL9394,1993-01-01T00:00:00Z,HUM,3.0,3275,90.0,W,P,U
602,PAL9394,1993-01-01T00:00:00Z,HUM,3.0,3299,90.0,A,P,U
603,PAL9394,1993-01-01T00:00:00Z,HUM,3.0,3883,90.0,A,C,U
604,PAL9394,1993-01-01T00:00:00Z,HUM,2.0,3918,90.0,P,C,U
605,PAL9394,1993-01-01T00:00:00Z,HUM,5.0,4237,91.0,A,P,U
606,PAL9394,1993-01-01T00:00:00Z,HUM,5.0,4277,91.0,A,P,U
607,PAL9394,1993-01-02T00:00:00Z,HUM,3.0,1931,88.0,A,P,U
608,PAL9394,1993-01-02T00:00:00Z,HUM,3.0,3034,90.0,A,P,U
609,PAL9394,1993-01-02T00:00:00Z,HUM,3.0,3075,90.0,P,C,U
610,PAL9394,1993-01-02T00:00:00Z,HUM,3.0,3277,90.0,A,C,U
611,PAL9394,1993-01-02T00:00:00Z,HUM,3.0,3299,90.0,A,P,U
612,PAL9394,1993-01-02T00:00:00Z,HUM,5.0,3757,90.0,A,P,U
613,PAL9394,1993-01-02T00:00:00Z,HUM,3.0,3797,90.0,P,C,U
614,PAL9394,1993-01-02T00:00:00Z,HUM,3.0,3862,90.0,W,P,U
615,PAL9394,1993-01-03T00:00:00Z,HUM,3.0,1931,88.0,A,P,U
616,PAL9394,1993-01-03T00:00:00Z,HUM,3.0,3034,90.0,A,P,U
617,PAL9394,1993-01-03T00:00:00Z,HUM,3.0,3075,90.0,P,C,U
618,PAL9394,1993-01-03T00:00:00Z,HUM,3.0,3299,90.0,A,P,U
619,PAL9394,1993-01-03T00:00:00Z,HUM,3.0,3301,90.0,A,C,U
620,PAL9394,1993-01-03T00:00:00Z,HUM,4.0,3526,90.0,W,P,U
621,PAL9394,1993-01-03T00:00:00Z,HUM,4.0,3614,90.0,A,P,U
622,PAL9394,1993-01-03T00:00:00Z,HUM,4.0,3949,90.0,A,P,U
623,PAL9394,1993-01-03T00:00:00Z,HUM,2.0,4692,91.0,W,P,U
624,PAL9394,1993-01-04T00:00:00Z,HUM,3.0,1931,88.0,A,P,U
625,PAL9394,1993-01-04T00:00:00Z,HUM,5.0,2114,89.0,A,C,U
626,PAL9394,1993-01-04T00:00:00Z,HUM,2.0,3004,90.0,P,P,U
627,PAL9394,1993-01-04T00:00:00Z,HUM,2.1,3054,90.0,P,P,U
628,PAL9394,1993-01-04T00:00:00Z,HUM,3.0,3075,90.0,A,C,U
629,PAL9394,1993-01-04T00:00:00Z,HUM,3.0,3299,90.0,A,P,U
630,PAL9394,1993-01-04T00:00:00Z,HUM,5.0,3614,90.0,A,C,U
631,PAL9394,1993-01-04T00:00:00Z,HUM,3.0,3797,90.0,P,C,U
