time,avg_temperature,avg_pressure,peak_windspeed,avg_windspeed,wind_dir_1,wind_dir_2,wind_dir_3,wind_direction_prevailing,rainfall,wind_dir_4
23/08/2011,0.9,982.1,NaN,17,NaN,NaN,21,NE,0,NaN
24/08/2011,-4.8,984.5,NaN,10,NaN,NaN,244,SW,0,NaN
25/08/2011,-4.7,996.4,NaN,10,NaN,NaN,233,SW,0,NaN
26/08/2011,-7.8,1005.6,NaN,2,NaN,NaN,278,NE,0,NaN
27/08/2011,-4.2,1006.6,NaN,2,NaN,NaN,145,SE,0,NaN
28/08/2011,-4.5,1006.4,NaN,2,NaN,NaN,32,NE,0,NaN
29/08/2011,-5.8,1006.6,NaN,2,NaN,NaN,124,NE,0,NaN
30/08/2011,-4.9,1005.1,NaN,3,NaN,NaN,132,SE,0,NaN
31/08/2011,-0.6,1004.9,NaN,8,NaN,NaN,17,NE,0,NaN
1/09/2011,1.9,994.6,NaN,22,NaN,NaN,40,NE,0,NaN
2/09/2011,0.8,986.6,NaN,10,NaN,NaN,27,NE,7,NaN
3/09/2011,0.1,992.2,NaN,3,NaN,NaN,93,NW,1,NaN
4/09/2011,0.3,993.9,NaN,6,NaN,NaN,77,E,0,NaN
5/09/2011,-2.8,999.3,NaN,2,NaN,NaN,44,NE,0,NaN
6/09/2011,-5.3,994.6,NaN,3,NaN,NaN,268,N,0,NaN
7/09/2011,-8.7,995.6,NaN,12,NaN,NaN,239,SW,0,NaN
8/09/2011,-9.3,997,NaN,5,NaN,NaN,241,SW,0,NaN
9/09/2011,-10.6,996.6,NaN,4,NaN,NaN,273,W,0,NaN
10/09/2011,-10.5,994.5,NaN,4,NaN,NaN,126,SE,0,NaN
11/09/2011,-1.1,987.9,NaN,14,NaN,NaN,27,NE,0,NaN
12/09/2011,0.4,975,NaN,9,NaN,NaN,53,E,3,NaN
13/09/2011,-4.3,990.5,NaN,7,NaN,NaN,32,W,0,NaN
14/09/2011,-3.6,994.3,NaN,12,NaN,NaN,47,E,1,NaN
15/09/2011,2.1,984.5,NaN,25,NaN,NaN,53,NE,0,NaN
16/09/2011,-0.6,976.3,NaN,14,NaN,NaN,41,E,0,NaN
17/09/2011,-6.9,974.4,NaN,10,NaN,NaN,141,N,0,NaN
18/09/2011,-5.2,978.6,NaN,4,NaN,NaN,26,E,0,NaN
19/09/2011,-12,989.6,NaN,9,NaN,NaN,245,W,0,NaN
20/09/2011,-10.6,1001.1,NaN,5,NaN,NaN,229,SW,0,NaN
21/09/2011,-11.1,1005.2,NaN,5,NaN,NaN,298,NW,0,NaN
22/09/2011,-9.8,1002.1,NaN,7,NaN,NaN,238,W,0,NaN
23/09/2011,-1.3,998.9,NaN,17,NaN,NaN,20,N,0,NaN
24/09/2011,-0.5,975.6,NaN,37,NaN,NaN,30,NE,5,NaN
25/09/2011,-11.5,980.2,NaN,17,NaN,NaN,29,SW,0,NaN
26/09/2011,-8.5,983.5,NaN,17,NaN,NaN,23,N,1,NaN
27/09/2011,-16.1,1000.4,NaN,19,NaN,NaN,233,SW,0,NaN
28/09/2011,-7.7,1003.7,NaN,5,NaN,NaN,290,NW,1,NaN
29/09/2011,-9.3,999.6,NaN,11,NaN,NaN,245,W,0,NaN
30/09/2011,-10.9,1006.3,NaN,6,NaN,NaN,136,NW,0,NaN
1/10/2011,-9.1,1002,NaN,3,NaN,NaN,246,W,0,NaN
2/10/2011,-8.6,1006,NaN,3,NaN,NaN,209,NE,0,NaN
3/10/2011,-7.9,1005.7,NaN,2,NaN,NaN,65,NE,0,NaN
4/10/2011,-6.9,1010.1,NaN,2,NaN,NaN,319,NE,0,NaN
5/10/2011,-5.3,1012.4,NaN,2,NaN,NaN,348,NE,0,NaN
6/10/2011,-7.5,1011.1,NaN,5,NaN,NaN,38,N,0,NaN
7/10/2011,-0.1,1004.5,NaN,17,NaN,NaN,34,N,2,NaN
8/10/2011,2.4,994.1,NaN,31,NaN,NaN,31,N,14,NaN
9/10/2011,2,988.5,NaN,17,NaN,NaN,17,N,3,NaN
10/10/2011,-0.6,981,NaN,6,NaN,NaN,311,NW,11,NaN
11/10/2011,-2.3,986.6,NaN,6,NaN,NaN,252,N,0,NaN
12/10/2011,-1.9,980.8,NaN,13,NaN,NaN,18,N,0,NaN
13/10/2011,-0.8,968.7,NaN,6,NaN,NaN,23,SE,2,NaN
14/10/2011,-6.3,975.6,NaN,8,NaN,NaN,245,SW,0,NaN
15/10/2011,-5.7,983.5,NaN,10,NaN,NaN,32,SE,0,NaN
16/10/2011,1.3,976.4,NaN,16,NaN,NaN,31,NE,0,NaN
17/10/2011,0.5,977.6,NaN,18,NaN,NaN,35,N,2,NaN
18/10/2011,2.9,979.8,NaN,29,NaN,NaN,27,NE,3,NaN
19/10/2011,1.6,962.9,NaN,28,NaN,NaN,25,NE,7,NaN
20/10/2011,0,960.1,NaN,21,NaN,NaN,16,N,0,NaN
21/10/2011,-1.2,964.3,NaN,13,NaN,NaN,335,N,1,NaN
22/10/2011,-1.2,970.2,NaN,10,NaN,NaN,21,N,2,NaN
23/10/2011,-1,962.3,NaN,15,NaN,NaN,345,N,0,NaN
24/10/2011,-3.4,972.8,NaN,7,NaN,NaN,350,SW,0,NaN
25/10/2011,-3.7,979,NaN,12,NaN,NaN,21,NE,0,NaN
26/10/2011,-0.3,981.7,NaN,14,NaN,NaN,336,NW,0,NaN
27/10/2011,0.8,984.6,NaN,11,NaN,NaN,22,N,0,NaN
28/10/2011,1,986.8,NaN,10,NaN,NaN,29,NE,1,NaN
29/10/2011,0.7,982.6,NaN,13,NaN,NaN,34,NE,1,NaN
30/10/2011,-0.1,978.2,NaN,8,NaN,NaN,30,NW,0,NaN
31/10/2011,-1.6,972.1,NaN,8,NaN,NaN,99,E,0,NaN
1/11/2011,-1.9,987,NaN,8,NaN,NaN,25,N,0,NaN
2/11/2011,-1.1,988.3,NaN,12,NaN,NaN,104,E,0,NaN
3/11/2011,-1.3,974.5,NaN,19,NaN,NaN,38,N,0,NaN
4/11/2011,0.4,979.6,NaN,20,NaN,NaN,83,N,1,NaN
5/11/2011,1.7,992.2,NaN,16,NaN,NaN,62,NE,0,NaN
6/11/2011,2.9,984.3,NaN,20,NaN,NaN,31,NE,5,NaN
7/11/2011,-0.7,990.8,NaN,18,NaN,NaN,339,NW,1,NaN
8/11/2011,1.4,989.4,NaN,26,NaN,NaN,22,N,10,NaN
9/11/2011,0.6,985.5,NaN,21,NaN,NaN,31,NE,4,NaN
10/11/2011,0.1,973.7,NaN,21,NaN,NaN,41,NW,2,NaN
11/11/2011,-0.5,970.8,NaN,16,NaN,NaN,36,NW,0,NaN
12/11/2011,-0.1,955.1,NaN,6,NaN,NaN,40,NW,5,NaN
13/11/2011,2.1,965.2,NaN,14,NaN,NaN,22,NE,0,NaN
14/11/2011,-0.4,985.9,NaN,7,NaN,NaN,249,W,0,NaN
15/11/2011,-0.2,988.4,NaN,4,NaN,NaN,129,NE,0,NaN
16/11/2011,0.5,993.4,NaN,2,NaN,NaN,313,NW,0,NaN
17/11/2011,0.4,1007.6,NaN,5,NaN,NaN,25,N,0,NaN
18/11/2011,1,996.2,NaN,8,NaN,NaN,70,E,0,NaN
19/11/2011,1.2,980.9,NaN,16,NaN,NaN,119,SE,0,NaN
20/11/2011,-0.8,991,NaN,6,NaN,NaN,103,E,0,NaN
21/11/2011,-1.6,997.6,NaN,4,NaN,NaN,233,N,0,NaN
22/11/2011,-2.3,996,NaN,7,NaN,NaN,250,SW,0,NaN
23/11/2011,-1.1,993.2,NaN,4,NaN,NaN,228,NW,0,NaN
24/11/2011,1.4,990.8,NaN,3,NaN,NaN,118,SE,0,NaN
25/11/2011,2.8,988.3,NaN,2,NaN,NaN,121,W,0,NaN
26/11/2011,0.3,989.1,NaN,1,NaN,NaN,226,SW,1,NaN
27/11/2011,0.4,988.1,NaN,3,NaN,NaN,322,NW,0,NaN
28/11/2011,0.3,989.3,NaN,3,NaN,NaN,199,W,0,NaN
29/11/2011,-0.2,983.5,NaN,14,NaN,NaN,36,NE,0,NaN
30/11/2011,-0.5,972.2,NaN,14,NaN,NaN,239,SW,2,NaN
1/12/2011,-0.5,978.4,NaN,6,NaN,NaN,250,NW,0,NaN
2/12/2011,0.2,985.2,NaN,7,NaN,NaN,354,NW,7,NaN
3/12/2011,1.4,1000.1,NaN,4,NaN,NaN,147,NW,1,NaN
4/12/2011,4.5,992.8,NaN,20,NaN,NaN,31,NE,2,NaN
5/12/2011,2.5,986.8,NaN,23,NaN,NaN,21,N,3,NaN
6/12/2011,1.9,984.2,NaN,13,NaN,NaN,80,N,1,NaN
7/12/2011,3.5,968.4,NaN,12,NaN,NaN,73,E,0,NaN
8/12/2011,0.7,980,NaN,13,NaN,NaN,331,N,3,NaN
9/12/2011,0.8,984.6,NaN,13,NaN,NaN,342,N,0,NaN
10/12/2011,2.9,975.5,NaN,11,NaN,NaN,42,SE,0,NaN
11/12/2011,2.9,967.9,NaN,9,NaN,NaN,48,NE,0,NaN
12/12/2011,1.6,971.7,NaN,11,NaN,NaN,28,N,1,NaN
13/12/2011,0.9,977.6,NaN,19,NaN,NaN,337,NW,4,NaN
14/12/2011,1,993.4,NaN,13,NaN,NaN,328,NW,0,NaN
15/12/2011,2,998.6,NaN,14,NaN,NaN,22,N,14,NaN
16/12/2011,3.2,978,NaN,21,NaN,NaN,37,N,7,NaN
17/12/2011,0.6,998.3,NaN,12,NaN,NaN,263,W,0,NaN
18/12/2011,2,991.3,NaN,10,NaN,NaN,46,SE,0,NaN
19/12/2011,3.3,985,NaN,9,NaN,NaN,22,SE,0,NaN
20/12/2011,2.5,990.2,NaN,3,NaN,NaN,347,N,4,NaN
21/12/2011,1.3,992.9,NaN,2,NaN,NaN,266,NW,1,NaN
22/12/2011,-0.7,987.9,NaN,6,NaN,NaN,238,SW,0,NaN
23/12/2011,-0.5,988.6,NaN,4,NaN,NaN,241,W,0,NaN
24/12/2011,-0.4,983.6,NaN,4,NaN,NaN,12,SE,8,NaN
25/12/2011,-0.2,986.2,NaN,7,NaN,NaN,339,NW,5,NaN
26/12/2011,0.7,985.6,NaN,5,NaN,NaN,27,SE,4,NaN
27/12/2011,1.5,991.2,NaN,5,NaN,NaN,267,W,0,NaN
28/12/2011,2.7,975.6,NaN,4,NaN,NaN,104,NW,0,NaN
29/12/2011,2.1,978.6,NaN,3,NaN,NaN,77,NW,0,NaN
30/12/2011,2,966.9,NaN,3,NaN,NaN,102,NW,0,NaN
31/12/2011,1.8,973.4,NaN,5,NaN,NaN,346,N,0,NaN
1/01/2012,2,987.8,NaN,5,NaN,NaN,24,N,1,NaN
2/01/2012,2.5,986,NaN,3,NaN,NaN,153,N,0,NaN
3/01/2012,1.4,990.4,NaN,4,NaN,NaN,281,SW,0,NaN
4/01/2012,1.3,989.2,NaN,3,NaN,NaN,249,SE,0,NaN
5/01/2012,0.4,992.3,NaN,8,NaN,NaN,235,SW,0,NaN
6/01/2012,1.2,990.2,NaN,14,NaN,NaN,33,NE,0,NaN
7/01/2012,0.4,983.4,NaN,11,NaN,NaN,254,W,0,NaN
8/01/2012,1,989.2,NaN,8,NaN,NaN,261,W,1,NaN
9/01/2012,1.2,987.2,NaN,4,NaN,NaN,119,NE,2,NaN
10/01/2012,3.2,979,NaN,4,NaN,NaN,104,N,12,NaN
11/01/2012,0.4,976.2,NaN,9,NaN,NaN,262,W,10,NaN
12/01/2012,0.3,978.7,NaN,8,NaN,NaN,122,W,0,NaN
13/01/2012,1.4,968.4,NaN,6,NaN,NaN,2,SE,1,NaN
14/01/2012,1.2,974,NaN,9,NaN,NaN,351,NW,3,NaN
15/01/2012,0.5,986.7,NaN,7,NaN,NaN,212,NW,0,NaN
16/01/2012,1.5,995.9,NaN,5,NaN,NaN,332,N,0,NaN
17/01/2012,3.2,982.4,NaN,22,NaN,NaN,38,NE,3,NaN
18/01/2012,1.5,982.4,NaN,15,NaN,NaN,337,N,3,NaN
19/01/2012,0.9,989.5,NaN,6,NaN,NaN,254,W,1,NaN
20/01/2012,0.9,993.8,NaN,6,NaN,NaN,5,W,3,NaN
21/01/2012,0.6,983.5,NaN,10,NaN,NaN,293,NW,14,NaN
22/01/2012,-0.2,983.2,NaN,4,NaN,NaN,345,N,1,NaN
23/01/2012,0,985.2,NaN,8,NaN,NaN,237,SW,0,NaN
24/01/2012,0.9,989.4,NaN,4,NaN,NaN,233,SW,0,NaN
25/01/2012,0.9,983.2,NaN,6,NaN,NaN,18,N,4,NaN
26/01/2012,1.1,980.5,NaN,7,NaN,NaN,268,W,1,NaN
27/01/2012,1.4,984.6,NaN,2,NaN,NaN,50,NE,0,NaN
28/01/2012,1.5,987.7,NaN,3,NaN,NaN,47,NE,0,NaN
29/01/2012,0.7,985.1,NaN,5,NaN,NaN,27,NE,0,NaN
30/01/2012,0.5,974.3,NaN,4,NaN,NaN,25,SE,1,NaN
31/01/2012,1.6,972.8,NaN,3,NaN,NaN,357,N,0,NaN
1/02/2012,1.9,975.9,NaN,2,NaN,NaN,37,SE,0,NaN
2/02/2012,2.2,974.6,NaN,21,NaN,NaN,39,NE,1,NaN
3/02/2012,2.3,964.9,NaN,9,NaN,NaN,22,N,1,NaN
4/02/2012,1.7,958.9,NaN,20,NaN,NaN,38,NE,4,NaN
5/02/2012,1.6,956.6,NaN,13,NaN,NaN,16,N,0,NaN
6/02/2012,1.6,961.2,NaN,3,NaN,NaN,33,NE,4,NaN
7/02/2012,1.2,971.9,NaN,7,NaN,NaN,21,N,3,NaN
8/02/2012,1.8,979,NaN,6,NaN,NaN,31,E,0,NaN
9/02/2012,1.9,965.4,NaN,14,NaN,NaN,36,SE,2,NaN
10/02/2012,1.7,974.7,NaN,8,NaN,NaN,36,SE,1,NaN
11/02/2012,3.5,975.8,NaN,22,NaN,NaN,37,NE,2,NaN
12/02/2012,2.9,978.1,NaN,10,NaN,NaN,351,N,0,NaN
13/02/2012,1.5,975,NaN,3,NaN,NaN,227,NE,0,NaN
14/02/2012,-0.1,974.4,NaN,10,NaN,NaN,235,SW,0,NaN
15/02/2012,1.8,981.1,NaN,5,NaN,NaN,119,N,0,NaN
16/02/2012,1,991.8,NaN,4,NaN,NaN,39,NE,0,NaN
17/02/2012,0.1,986.8,NaN,4,NaN,NaN,231,SE,0,NaN
18/02/2012,-0.5,986.9,NaN,11,NaN,NaN,120,SE,0,NaN
19/02/2012,-0.7,994.8,NaN,3,NaN,NaN,147,E,0,NaN
20/02/2012,-0.5,994.4,NaN,5,NaN,NaN,230,SW,0,NaN
21/02/2012,-1.1,995.1,NaN,4,NaN,NaN,21,NE,0,NaN
22/02/2012,-0.2,997.6,NaN,6,NaN,NaN,40,NE,0,NaN
23/02/2012,-0.4,1005.6,NaN,3,NaN,NaN,211,NE,0,NaN
24/02/2012,0.6,1012.2,NaN,3,NaN,NaN,234,NE,0,NaN
25/02/2012,-0.2,1014.5,NaN,5,NaN,NaN,272,W,0,NaN
26/02/2012,0.5,1003.2,NaN,8,NaN,NaN,339,NW,2,NaN
27/02/2012,-0.4,989.7,NaN,9,NaN,NaN,28,N,2,NaN
28/02/2012,1.6,976.8,NaN,23,NaN,NaN,24,N,8,NaN
29/02/2012,0.2,985.2,NaN,13,NaN,NaN,302,SW,0,NaN
1/03/2012,2.4,990.3,NaN,12,NaN,NaN,23,N,3,NaN
2/03/2012,5.1,983.2,NaN,9,NaN,NaN,27,SE,7,NaN
3/03/2012,4.6,986.1,NaN,21,NaN,NaN,35,NE,3,NaN
4/03/2012,6.1,987.5,NaN,19,NaN,NaN,41,E,0,NaN
5/03/2012,4.9,977.6,NaN,18,NaN,NaN,33,NE,4,NaN
6/03/2012,4.5,984.3,NaN,11,NaN,NaN,31,NE,0,NaN
7/03/2012,3.4,984.7,NaN,3,NaN,NaN,209,SE,0,NaN
8/03/2012,3,987.3,NaN,9,NaN,NaN,36,SE,0,NaN
9/03/2012,1.8,982.3,NaN,12,NaN,NaN,26,N,3,NaN
10/03/2012,0.8,999.3,NaN,5,NaN,NaN,231,SW,0,NaN
11/03/2012,0.7,1012.7,NaN,3,NaN,NaN,241,SW,0,NaN
12/03/2012,0.9,1015,NaN,4,NaN,NaN,211,SW,0,NaN
13/03/2012,0.4,1013.1,NaN,4,NaN,NaN,273,NW,0,NaN
14/03/2012,3.1,999,NaN,14,NaN,NaN,27,SE,4,NaN
15/03/2012,3.8,975.4,NaN,23,NaN,NaN,34,NE,4,NaN
16/03/2012,2.4,969.6,NaN,18,NaN,NaN,18,N,3,NaN
17/03/2012,-0.2,972.3,NaN,9,NaN,NaN,240,SW,0,NaN
18/03/2012,-1.6,971.6,NaN,15,NaN,NaN,232,SW,0,NaN
19/03/2012,-1.7,972.9,NaN,8,NaN,NaN,231,SW,0,NaN
20/03/2012,-1.4,967.4,NaN,2,NaN,NaN,103,SE,0,NaN
21/03/2012,-1,980.8,NaN,12,NaN,NaN,232,SW,0,NaN
22/03/2012,-1.7,990.7,NaN,6,NaN,NaN,232,E,0,NaN
23/03/2012,-2.7,997,NaN,4,NaN,NaN,41,NE,0,NaN
24/03/2012,-1,998.6,NaN,3,NaN,NaN,119,SE,0,NaN
25/03/2012,-0.4,1008,NaN,5,NaN,NaN,220,SW,0,NaN
26/03/2012,1.4,1001.2,NaN,12,NaN,NaN,19,N,3,NaN
27/03/2012,2.6,982.1,NaN,11,NaN,NaN,21,N,3,NaN
28/03/2012,1.8,969.9,NaN,12,NaN,NaN,74,E,0,NaN
29/03/2012,-0.2,983.4,NaN,4,NaN,NaN,313,N,0,NaN
30/03/2012,-0.2,994.3,NaN,5,NaN,NaN,52,NE,0,NaN
31/03/2012,0.3,990,NaN,8,NaN,NaN,132,E,0,NaN
1/04/2012,1,993.9,NaN,10,NaN,NaN,141,SE,0,NaN
2/04/2012,1.2,991.4,NaN,5,NaN,NaN,67,E,0,NaN
3/04/2012,1.1,979,NaN,21,NaN,NaN,72,E,0,NaN
4/04/2012,0.4,985.2,NaN,9,NaN,NaN,45,NE,0,NaN
5/04/2012,0.5,985.5,NaN,6,NaN,NaN,122,E,0,NaN
6/04/2012,-0.7,988.6,NaN,8,NaN,NaN,22,E,0,NaN
7/04/2012,-1.2,996.1,NaN,9,NaN,NaN,26,NE,0,NaN
8/04/2012,-0.7,996.5,NaN,14,NaN,NaN,26,NE,0,NaN
9/04/2012,-3.9,993.5,NaN,17,NaN,NaN,22,NE,0,NaN
10/04/2012,-3,989.4,NaN,11,NaN,NaN,101,SE,2,NaN
11/04/2012,1.9,967.8,NaN,22,NaN,NaN,37,NE,2,NaN
12/04/2012,2.2,955.3,NaN,17,NaN,NaN,17,N,5,NaN
13/04/2012,-0.3,977.8,NaN,12,NaN,NaN,337,N,6,NaN
14/04/2012,-0.2,981.6,NaN,10,NaN,NaN,77,E,0,NaN
15/04/2012,0.6,976.8,NaN,10,NaN,NaN,47,E,0,NaN
16/04/2012,-1.3,981.4,NaN,12,NaN,NaN,35,SE,1,NaN
17/04/2012,-3.7,983,NaN,5,NaN,NaN,360,N,1,NaN
18/04/2012,-4.2,983.2,NaN,7,NaN,NaN,74,N,0,NaN
19/04/2012,-2.9,987.9,NaN,5,NaN,NaN,358,NE,0,NaN
20/04/2012,-2.4,999.4,NaN,5,NaN,NaN,214,SW,0,NaN
21/04/2012,-3.3,1016.2,NaN,6,NaN,NaN,19,NE,0,NaN
22/04/2012,-3,1018.5,NaN,2,NaN,NaN,168,SE,0,NaN
23/04/2012,0.1,1007.7,NaN,8,NaN,NaN,29,N,0,NaN
24/04/2012,0.1,1008.3,NaN,7,NaN,NaN,25,SW,0,NaN
25/04/2012,-0.7,1013.8,NaN,4,NaN,NaN,144,SE,0,NaN
26/04/2012,0.4,1008.6,NaN,3,NaN,NaN,139,SE,4,NaN
27/04/2012,-1.5,1009.6,NaN,1,NaN,NaN,300,NW,0,NaN
28/04/2012,-1.2,1012.2,NaN,3,NaN,NaN,120,NW,0,NaN
29/04/2012,-2.2,1007.8,NaN,3,NaN,NaN,339,SE,0,NaN
30/04/2012,1.7,993.3,NaN,6,NaN,NaN,34,SE,0,NaN
1/05/2012,3.2,974.7,NaN,11,NaN,NaN,103,E,0,NaN
2/05/2012,0.1,978.9,NaN,4,NaN,NaN,141,SE,3,NaN
3/05/2012,-1.6,986.5,NaN,3,NaN,NaN,94,N,0,NaN
4/05/2012,-1.6,997.8,NaN,3,NaN,NaN,34,W,0,NaN
5/05/2012,0.8,1001.4,NaN,17,NaN,NaN,36,NE,0,NaN
6/05/2012,1.3,991.1,NaN,10,NaN,NaN,23,N,0,NaN
7/05/2012,1.8,986.9,NaN,5,NaN,NaN,38,NW,0,NaN
8/05/2012,-0.7,1002.2,NaN,2,NaN,NaN,102,NW,0,NaN
9/05/2012,-1.1,1006.4,NaN,4,NaN,NaN,20,N,0,NaN
10/05/2012,-2.1,1001.8,NaN,3,NaN,NaN,24,NE,0,NaN
11/05/2012,-0.5,998.7,NaN,6,NaN,NaN,140,SE,1,NaN
12/05/2012,3.4,990.8,NaN,18,NaN,NaN,41,NE,1,NaN
13/05/2012,3.9,991.1,NaN,12,NaN,NaN,31,NE,0,NaN
14/05/2012,3.3,991.1,NaN,19,NaN,NaN,37,NE,1,NaN
15/05/2012,2.5,995.9,NaN,21,NaN,NaN,42,NE,0,NaN
16/05/2012,1,993,NaN,6,NaN,NaN,44,NE,0,NaN
17/05/2012,1.2,989,NaN,10,NaN,NaN,19,NE,0,NaN
18/05/2012,1.1,992.5,NaN,18,NaN,NaN,28,N,0,NaN
19/05/2012,2.6,983.5,NaN,16,NaN,NaN,54,E,0,NaN
20/05/2012,0.7,962.2,NaN,10,NaN,NaN,103,E,0,NaN
21/05/2012,-1,966.6,NaN,14,NaN,NaN,31,NE,1,NaN
22/05/2012,-2.9,975.9,NaN,10,NaN,NaN,30,NE,0,NaN
23/05/2012,-2.6,981.2,NaN,18,NaN,NaN,27,N,0,NaN
24/05/2012,-3.4,986.3,NaN,7,NaN,NaN,19,N,9,NaN
25/05/2012,-3,995.4,NaN,12,NaN,NaN,249,SW,0,NaN
26/05/2012,-3.2,988.9,NaN,8,NaN,NaN,224,SW,2,NaN
27/05/2012,-5.6,998.5,NaN,10,NaN,NaN,236,N,0,NaN
28/05/2012,-4.4,1008.8,NaN,7,NaN,NaN,212,SW,0,NaN
29/05/2012,-3.1,998.2,NaN,4,NaN,NaN,209,SW,0,NaN
30/05/2012,-2.5,998.7,NaN,9,NaN,NaN,225,SW,0,NaN
31/05/2012,-2.3,998.7,NaN,12,NaN,NaN,228,SW,0,NaN
1/06/2012,-1.7,994.6,NaN,8,NaN,NaN,249,SW,0,NaN
2/06/2012,-1.5,982.4,NaN,16,NaN,NaN,257,NW,1,NaN
3/06/2012,-3.1,974.3,NaN,18,NaN,NaN,261,W,5,NaN
4/06/2012,-3.6,968.9,NaN,7,NaN,NaN,123,SE,6,NaN
5/06/2012,-5.6,987.3,NaN,15,NaN,NaN,40,NE,0,NaN
6/06/2012,-4.2,968.8,NaN,20,NaN,NaN,36,SW,0,NaN
7/06/2012,-5.9,988.3,NaN,15,NaN,NaN,22,N,0,NaN
8/06/2012,-4.1,971.3,NaN,10,NaN,NaN,217,SW,3,NaN
9/06/2012,-8,966.5,NaN,8,NaN,NaN,257,SW,0,NaN
10/06/2012,-10.1,972.4,NaN,7,NaN,NaN,231,E,0,NaN
11/06/2012,-6.6,971.8,NaN,17,NaN,NaN,224,SW,0,NaN
12/06/2012,-9.2,978.6,NaN,9,NaN,NaN,102,E,0,NaN
13/06/2012,-11.4,988.8,NaN,9,NaN,NaN,120,E,0,NaN
14/06/2012,-7.3,1004.7,NaN,9,NaN,NaN,218,SW,0,NaN
15/06/2012,-3,992.4,NaN,16,NaN,NaN,30,NE,0,NaN
16/06/2012,-3.6,981.9,NaN,15,NaN,NaN,313,W,2,NaN
17/06/2012,-9.8,966.4,NaN,14,NaN,NaN,210,E,1,NaN
18/06/2012,-8.7,975.1,NaN,8,NaN,NaN,318,W,1,NaN
19/06/2012,-4.8,978.2,NaN,14,NaN,NaN,25,NE,0,NaN
20/06/2012,0.3,969.8,NaN,22,NaN,NaN,30,N,0,NaN
21/06/2012,0.2,963.4,NaN,25,NaN,NaN,23,N,1,NaN
22/06/2012,0.4,955.5,NaN,13,NaN,NaN,53,E,0,NaN
23/06/2012,-3.4,966.2,NaN,7,NaN,NaN,223,W,0,NaN
24/06/2012,-3.7,971.7,NaN,8,NaN,NaN,46,E,0,NaN
25/06/2012,-3.9,958.9,NaN,20,NaN,NaN,50,E,0,NaN
26/06/2012,-6.1,964.5,NaN,9,NaN,NaN,39,E,0,NaN
27/06/2012,-8,973.6,NaN,8,NaN,NaN,29,NE,0,NaN
28/06/2012,-7.1,977.5,NaN,12,NaN,NaN,69,E,0,NaN
29/06/2012,-3.9,972.5,NaN,6,NaN,NaN,290,N,5,NaN
30/06/2012,-2.9,969.8,NaN,6,NaN,NaN,152,SE,0,NaN
1/07/2012,-3.8,979.6,NaN,4,NaN,NaN,232,NE,0,NaN
2/07/2012,-6.1,985.9,NaN,5,NaN,NaN,71,E,0,NaN
3/07/2012,-6.3,991.1,NaN,14,NaN,NaN,100,E,0,NaN
4/07/2012,-3.6,1000.5,NaN,11,NaN,NaN,19,N,0,NaN
5/07/2012,-5.2,1006.1,NaN,9,NaN,NaN,23,N,1,NaN
6/07/2012,-7.4,1002.4,NaN,4,NaN,NaN,84,NE,0,NaN
7/07/2012,-5.6,996.7,NaN,8,NaN,NaN,42,SE,0,NaN
8/07/2012,0.1,993.2,NaN,26,NaN,NaN,50,NE,0,NaN
9/07/2012,-2.9,1004.5,NaN,3,NaN,NaN,77,N,0,NaN
10/07/2012,-2.6,1002.3,NaN,2,NaN,NaN,150,SE,0,NaN
11/07/2012,-5,1002,NaN,3,NaN,NaN,50,NE,0,NaN
12/07/2012,-2.5,994,NaN,17,NaN,NaN,39,NE,0,NaN
13/07/2012,-3,980,NaN,27,NaN,NaN,41,N,1,NaN
14/07/2012,-5.6,995.2,NaN,6,NaN,NaN,272,NE,1,NaN
15/07/2012,-2.2,997.4,NaN,5,NaN,NaN,158,N,0,NaN
16/07/2012,-3,1007.9,NaN,3,NaN,NaN,129,NE,0,NaN
17/07/2012,0.3,991.9,NaN,18,NaN,NaN,36,NE,1,NaN
18/07/2012,1.3,973.9,NaN,14,NaN,NaN,27,NE,12,NaN
19/07/2012,-2.7,977.5,NaN,2,NaN,NaN,340,NW,3,NaN
20/07/2012,-1.5,980.4,NaN,23,NaN,NaN,37,NE,0,NaN
21/07/2012,0.1,980.8,NaN,20,NaN,NaN,28,NE,1,NaN
22/07/2012,0.7,974.9,NaN,24,NaN,NaN,28,NE,0,NaN
23/07/2012,-0.8,972.4,NaN,8,NaN,NaN,232,SW,1,NaN
24/07/2012,-2.3,968.6,NaN,9,NaN,NaN,34,N,0,NaN
25/07/2012,-6.5,960,NaN,25,NaN,NaN,216,SW,0,NaN
26/07/2012,-4.5,973.2,NaN,10,NaN,NaN,244,S,0,NaN
27/07/2012,-5.4,982.5,NaN,6,NaN,NaN,28,NE,0,NaN
28/07/2012,-4.9,985.8,NaN,13,NaN,NaN,22,NE,0,NaN
29/07/2012,-5,975.8,NaN,19,NaN,NaN,27,E,0,NaN
30/07/2012,-3.5,963.4,NaN,25,NaN,NaN,57,NW,0,NaN
31/07/2012,-6.5,966.9,NaN,16,NaN,NaN,283,W,0,NaN
1/08/2012,-8.6,986.5,NaN,16,NaN,NaN,243,SW,0,NaN
2/08/2012,-5.3,986.5,NaN,14,NaN,NaN,52,SE,1,NaN
3/08/2012,-3.5,977.7,NaN,11,NaN,NaN,23,NE,2,NaN
4/08/2012,-5.8,982,NaN,10,NaN,NaN,227,SW,0,NaN
